,Season,Rk,Team,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
836,2009,4,Orlando Magic,27.3,59,23,6.70,-0.21,6.48,109.2,101.9,92.3,.351,.335,.559,.520,13.4,24.0,.251,.465,12.3,75.9,.209,Amway Arena,"698,768"
837,2009,5,Portland Trail Blazers,24.0,56,26,5.34,-0.35,5.00,113.9,107.8,86.6,.306,.239,.553,.511,12.5,32.6,.234,.499,13.2,75.0,.227,Rose Garden Arena,"841,499"
838,2009,6,Houston Rockets,27.9,53,29,4.00,-0.27,3.73,108.4,104.0,90.2,.292,.254,.548,.501,13.6,26.4,.235,.479,11.9,75.3,.192,Toyota Center,"717,669"
839,2009,7,San Antonio Spurs,30.4,52,30,3.76,-0.40,3.36,108.5,104.3,88.4,.251,.248,.548,.513,11.7,22.1,.191,.487,11.7,78.0,.191,AT&T Center,"749,048"
840,2009,8,Denver Nuggets,27.7,50,32,3.41,-0.29,3.13,110.4,106.8,94.3,.382,.227,.563,.512,14.2,27.5,.290,.485,14.1,71.7,.259,Pepsi Center,"706,165"
841,2009,9,Utah Jazz,25.5,48,34,2.65,-0.34,2.31,110.1,107.3,93.1,.355,.169,.554,.504,13.6,28.2,.274,.505,15.0,72.7,.262,EnergySolutions Arena,"816,042"
842,2009,10,Atlanta Hawks,25.8,46,36,1.57,0.13,1.70,109.3,107.6,89.6,.323,.253,.546,.504,12.5,26.0,.238,.494,13.2,71.6,.210,Philips Arena,"686,688"
843,2009,11,Dallas Mavericks,29.0,47,35,1.98,-0.30,1.68,110.5,108.4,91.5,.274,.241,.550,.504,12.1,26.6,.224,.493,12.3,74.6,.225,American Airlines Center,"821,723"
844,2009,12,Phoenix Suns,29.5,46,36,1.93,-0.31,1.62,113.6,111.6,96.0,.336,.216,.584,.545,14.4,27.7,.250,.511,12.8,71.7,.233,US Airways Center,"755,302"
845,2009,13,New Orleans Hornets,28.2,46,36,1.55,-0.14,1.41,108.7,107.0,87.8,.288,.240,.548,.501,12.5,24.6,.232,.496,13.2,74.9,.230,New Orleans Arena,"695,727"
846,2009,14,Miami Heat,25.6,42,40,0.26,0.23,0.49,107.8,107.6,89.9,.282,.245,.540,.500,12.1,24.6,.212,.501,14.5,72.9,.251,AmericanAirlines Arena,"748,778"
847,2009,15,Philadelphia 76ers,26.1,41,41,0.07,0.09,0.16,107.9,107.8,90.0,.339,.164,.532,.485,13.4,31.3,.253,.507,14.9,71.4,.216,Wachovia Center,"647,898"
848,2009,16,Chicago Bulls,24.9,40,42,-0.28,0.12,-0.16,108.4,108.7,93.1,.300,.189,.541,.493,13.3,28.0,.239,.493,13.1,70.9,.238,United Center,"868,667"
849,2009,17,Detroit Pistons,28.2,40,42,-0.49,0.13,-0.36,107.4,108.0,86.7,.282,.165,.524,.483,11.7,27.9,.212,.485,11.7,74.0,.248,The Palace of Auburn Hills,"896,971"
850,2009,18,Indiana Pacers,26.5,38,44,-1.11,0.35,-0.76,108.1,109.2,96.5,.267,.244,.545,.501,13.1,25.4,.215,.499,12.7,74.5,.271,Conseco Fieldhouse,"581,472"
851,2009,19,Milwaukee Bucks,26.3,38,44,-1.09,0.21,-0.88,106.7,107.9,92.6,.306,.208,.531,.483,13.1,27.8,.239,.503,15.6,74.0,.315,Bradley Center,"630,976"
852,2009,20,Charlotte Bobcats,25.8,37,45,-1.27,0.07,-1.20,104.7,106.1,88.3,.312,.213,.536,.494,15.1,27.7,.231,.498,14.4,73.0,.229,Time Warner Cable Arena,"597,548"
853,2009,21,New Jersey Nets,25.7,34,48,-2.44,0.13,-2.31,108.3,111.0,89.9,.303,.265,.543,.497,12.7,25.2,.236,.509,13.0,73.5,.272,Izod Center,"621,062"
854,2009,22,New York Knicks,25.7,34,48,-2.61,0.28,-2.33,108.1,110.8,96.7,.268,.322,.544,.503,12.9,24.4,.210,.520,13.0,72.7,.215,Madison Square Garden (IV),"790,801"
855,2009,23,Toronto Raptors,27.0,33,49,-2.82,0.28,-2.54,107.0,110.0,92.0,.279,.193,.542,.494,12.8,24.0,.230,.511,12.6,73.7,.202,Air Canada Centre,"769,707"
856,2009,24,Golden State Warriors,25.0,31,51,-3.74,-0.06,-3.80,109.5,113.3,98.2,.339,.209,.549,.497,12.9,26.1,.268,.508,12.9,68.1,.251,Oracle Arena,"776,660"
857,2009,25,Minnesota Timberwolves,25.4,27,55,-4.91,0.18,-4.74,106.1,111.4,91.6,.289,.227,.526,.481,13.3,27.7,.222,.515,12.0,75.0,.254,Target Center,"595,013"
858,2009,26,Memphis Grizzlies,23.3,26,56,-5.46,0.24,-5.23,103.5,109.5,90.1,.329,.175,.533,.486,14.8,25.8,.249,.515,14.1,73.5,.247,FedEx Forum,"519,895"
859,2009,27,Oklahoma City Thunder,24.5,24,58,-6.10,0.06,-6.04,102.9,109.4,93.6,.308,.141,.521,.471,14.8,28.6,.242,.514,13.0,73.9,.216,Ford Center,"766,868"
860,2009,28,Washington Wizards,26.9,21,61,-7.46,0.48,-6.98,105.4,113.6,91.0,.293,.180,.524,.480,13.2,27.7,.224,.533,13.3,71.4,.227,Verizon Center,"681,119"
861,2009,29,Los Angeles Clippers,26.6,18,64,-8.77,0.30,-8.47,102.3,111.7,92.1,.275,.226,.520,.481,14.0,25.1,.202,.512,12.4,71.2,.227,STAPLES Center,"663,587"
862,2009,30,Sacramento Kings,26.3,19,63,-8.76,0.16,-8.60,105.5,114.7,94.2,.315,.238,.542,.491,14.3,24.5,.252,.526,13.0,69.9,.269,ARCO Arena (II),"520,169"
863,2009,,League Average,26.8,41,41,0.00,0.00,0.00,108.3,108.3,91.7,.306,.224,.544,.500,13.3,26.7,.236,.500,13.3,73.3,.236,,"718,309"
864,2010,,,,,,,,,,,,,,,,,,,,,,,,
865,2010,1,Orlando Magic,27.9,61,21,7.49,-0.37,7.12,111.4,103.3,92.0,.340,.350,.573,.536,13.6,24.6,.246,.477,12.2,77.4,.205,Amway Arena,"715,901"
866,2010,2,Cleveland Cavaliers,28.0,59,23,6.52,-0.36,6.17,111.2,104.1,91.4,.341,.248,.570,.532,13.4,25.1,.246,.482,12.3,77.2,.218,Quicken Loans Arena,"843,042"
867,2010,3,Utah Jazz,25.6,55,27,5.34,-0.01,5.33,110.7,105.0,93.8,.340,.184,.565,.524,14.2,26.8,.252,.492,14.2,75.6,.269,EnergySolutions Arena,"794,512"
868,2010,4,San Antonio Spurs,28.7,55,27,5.09,-0.02,5.07,110.0,104.5,91.7,.296,.232,.552,.515,12.9,26.8,.219,.483,12.1,76.3,.214,AT&T Center,"741,676"
869,2010,5,Los Angeles Lakers,28.4,54,28,4.72,0.06,4.78,108.8,103.7,92.8,.289,.227,.538,.496,12.4,27.6,.221,.484,13.2,74.4,.195,STAPLES Center,"778,877"
870,2010,6,Phoenix Suns,28.5,54,28,4.90,-0.23,4.67,115.3,110.2,95.3,.312,.261,.585,.546,13.6,27.6,.240,.491,11.6,70.8,.224,US Airways Center,"723,582"
871,2010,7,Atlanta Hawks,26.5,54,28,4.66,-0.22,4.44,111.9,106.7,90.1,.281,.214,.545,.506,11.4,28.2,.213,.496,13.2,72.7,.208,Philips Arena,"678,375"
872,2010,8,Denver Nuggets,27.7,52,30,4.09,0.06,4.15,111.8,107.5,94.8,.376,.227,.561,.509,12.7,26.1,.290,.495,13.8,72.4,.251,Pepsi Center,"737,301"
873,2010,9,Oklahoma City Thunder,23.2,51,31,3.49,0.06,3.55,108.3,104.6,93.1,.333,.185,.547,.494,13.9,28.6,.268,.483,14.0,73.6,.229,Oklahoma City Arena,"738,149"
874,2010,10,Boston Celtics,29.4,52,30,3.66,-0.29,3.37,107.7,103.8,91.6,.332,.228,.564,.522,14.5,22.8,.248,.487,14.9,73.8,.251,TD Garden,"763,584"
875,2010,11,Portland Trail Blazers,26.6,51,31,3.30,-0.13,3.18,110.8,107.1,87.7,.315,.215,.547,.499,12.1,28.2,.249,.502,13.3,74.8,.219,Rose Garden Arena,"840,371"
876,2010,12,Dallas Mavericks,30.7,49,33,2.72,-0.06,2.66,109.2,106.3,92.5,.277,.222,.552,.506,12.3,24.3,.226,.495,13.6,73.7,.206,American Airlines Center,"819,770"
877,2010,13,Miami Heat,27.1,48,34,2.28,-0.29,1.99,106.6,104.1,89.6,.296,.219,.537,.496,12.8,26.1,.223,.480,13.9,74.9,.246,AmericanAirlines Arena,"726,935"
878,2010,14,Milwaukee Bucks,26.4,46,36,1.70,-0.32,1.37,104.9,103.1,91.7,.239,.259,.518,.482,12.3,26.2,.181,.486,14.6,76.4,.266,Bradley Center,"619,453"
879,2010,15,Charlotte Bobcats,27.4,45,37,1.46,-0.17,1.30,104.4,102.8,90.4,.346,.211,.538,.490,15.1,26.5,.260,.491,14.7,74.2,.194,Time Warner Cable Arena,"648,520"
880,2010,16,Houston Rockets,26.0,40,42,-0.37,0.35,-0.02,107.6,108.0,94.0,.292,.265,.537,.494,13.2,26.9,.225,.511,13.6,73.8,.215,Toyota Center,"677,658"
881,2010,17,Memphis Grizzlies,24.1,37,45,-1.51,0.13,-1.39,108.3,109.9,93.6,.320,.148,.536,.494,13.7,31.3,.235,.520,13.2,73.3,.205,FedEx Forum,"552,914"
882,2010,18,Chicago Bulls,26.2,36,46,-1.63,0.00,-1.64,103.5,105.3,93.1,.287,.156,.520,.477,13.3,26.6,.217,.484,12.3,74.8,.212,United Center,"849,760"
883,2010,19,Toronto Raptors,25.2,36,46,-1.78,-0.05,-1.83,111.3,113.2,93.1,.319,.211,.564,.521,12.7,24.7,.244,.513,11.8,72.9,.247,Air Canada Centre,"733,784"
884,2010,20,New Orleans Hornets,27.5,34,48,-2.46,0.19,-2.27,107.4,110.1,92.6,.243,.230,.543,.506,12.7,24.8,.189,.523,13.5,73.8,.205,New Orleans Arena,"617,366"
885,2010,21,Indiana Pacers,26.6,33,49,-3.01,-0.10,-3.11,103.7,106.8,97.1,.296,.278,.536,.491,13.8,21.6,.229,.490,13.4,73.0,.258,Conseco Fieldhouse,"582,295"
886,2010,22,Golden State Warriors,25.1,32,50,-3.60,0.32,-3.28,108.1,111.7,100.4,.294,.238,.557,.514,13.1,20.9,.230,.525,15.1,68.5,.260,Oracle Arena,"739,120"
887,2010,23,Philadelphia 76ers,25.4,30,52,-3.90,-0.03,-3.93,106.1,110.3,91.6,.270,.206,.534,.496,13.7,27.6,.204,.518,13.8,73.2,.231,Wachovia Center,"583,219"
888,2010,24,New York Knicks,25.4,31,51,-3.82,-0.19,-4.01,107.6,111.6,94.0,.256,.312,.547,.509,13.0,23.5,.200,.526,13.3,72.1,.207,Madison Square Garden (IV),"799,550"
889,2010,25,Sacramento Kings,24.1,29,53,-4.37,0.30,-4.06,105.3,109.9,94.0,.286,.201,.528,.491,13.6,27.8,.207,.505,12.6,73.5,.244,Power Balance Pavilion,"543,416"
890,2010,26,Washington Wizards,27.6,28,54,-4.78,0.06,-4.72,104.2,109.4,91.6,.283,.183,.524,.481,13.9,27.6,.216,.502,12.8,72.4,.239,Verizon Center,"664,398"
891,2010,27,Detroit Pistons,26.7,26,56,-5.11,0.09,-5.02,105.6,111.4,88.5,.303,.180,.515,.474,12.8,30.3,.220,.526,14.2,73.4,.264,The Palace of Auburn Hills,"768,826"
892,2010,28,Los Angeles Clippers,27.3,24,58,-6.35,0.34,-6.01,103.3,110.1,92.6,.283,.221,.529,.491,14.8,27.1,.206,.509,12.2,74.0,.214,STAPLES Center,"670,063"
893,2010,29,New Jersey Nets,24.8,17,65,-9.12,0.19,-8.93,100.6,110.5,91.4,.307,.181,.509,.458,13.7,25.1,.240,.517,13.3,71.8,.229,Izod Center,"537,230"
894,2010,30,Minnesota Timberwolves,24.1,17,65,-9.60,0.54,-9.06,101.7,111.6,96.1,.278,.171,.518,.478,14.6,26.7,.207,.525,13.0,73.6,.220,Target Center,"619,170"
895,2010,,League Average,26.8,41,41,0.00,-0.01,-0.01,107.6,107.6,92.7,.300,.222,.543,.501,13.3,26.3,.228,.501,13.3,73.7,.228,,"703,627"
896,2011,,,,,,,,,,,,,,,,,,,,,,,,
897,2011,1,Miami Heat,29.0,61,21,7.46,-0.71,6.76,111.7,103.5,90.9,.363,.235,.573,.524,13.5,25.2,.279,.475,12.6,75.5,.223,AmericanAirlines Arena,"810,930"
898,2011,2,Chicago Bulls,26.4,61,21,7.32,-0.79,6.53,108.3,100.3,90.4,.305,.215,.541,.501,13.5,29.4,.227,.463,13.6,76.2,.222,United Center,"893,462"
899,2011,3,Los Angeles Lakers,30.2,58,24,6.11,-0.10,6.01,111.0,104.3,90.7,.293,.220,.545,.502,12.3,29.2,.228,.477,12.8,72.3,.181,STAPLES Center,"778,877"
900,2011,4,San Antonio Spurs,28.8,56,26,5.71,0.16,5.86,111.8,105.6,92.3,.299,.261,.567,.527,12.8,24.9,.229,.491,12.6,74.6,.190,AT&T Center,"750,879"
901,2011,5,Orlando Magic,27.6,56,26,5.46,-0.54,4.92,107.9,102.0,91.2,.328,.328,.554,.521,14.3,26.1,.227,.475,13.3,76.9,.219,Amway Center,"777,852"
902,2011,6,Boston Celtics,29.5,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,.305,.180,.561,.519,14.5,21.1,.235,.469,14.8,74.7,.235,TD Garden,"763,584"
903,2011,7,Denver Nuggets,27.3,54,28,4.76,0.05,4.81,112.3,107.3,95.6,.367,.258,.574,.526,13.1,23.9,.281,.500,12.7,75.4,.224,Pepsi Center,"696,568"
904,2011,8,Dallas Mavericks,30.9,53,29,4.23,0.18,4.41,109.7,105.0,91.3,.286,.274,.565,.525,13.6,24.1,.222,.488,13.0,74.8,.206,American Airlines Center,"824,162"
905,2011,9,Oklahoma City Thunder,23.7,51,31,3.79,0.02,3.81,111.2,107.2,92.7,.363,.212,.561,.501,13.1,27.4,.299,.493,12.9,73.6,.228,Chesapeake Energy Arena,"744,068"
906,2011,10,Memphis Grizzlies,25.2,48,34,2.34,0.20,2.55,107.6,105.1,91.9,.291,.136,.534,.493,13.0,28.9,.218,.502,15.7,72.5,.228,FedEx Forum,"600,687"
907,2011,11,Houston Rockets,26.5,47,35,2.18,0.19,2.37,111.3,109.0,94.2,.299,.264,.550,.503,12.3,27.4,.239,.500,12.6,72.7,.219,Toyota Center,"663,839"
908,2011,12,Portland Trail Blazers,26.7,46,36,1.52,0.32,1.85,108.8,107.1,87.9,.278,.228,.533,.486,12.6,29.5,.224,.510,15.4,72.0,.231,Rose Garden Arena,"840,924"
909,2011,13,New Orleans Hornets,26.3,44,38,0.89,0.39,1.28,106.2,105.2,88.7,.296,.192,.537,.493,12.8,25.1,.226,.501,14.4,76.2,.220,New Orleans Arena,"603,088"
910,2011,14,Philadelphia 76ers,24.7,45,37,1.50,-0.50,1.01,106.6,105.0,91.7,.273,.184,.535,.494,12.3,24.6,.210,.487,13.5,74.5,.231,Wells Fargo Center,"604,823"
911,2011,15,New York Knicks,25.3,43,39,0.78,-0.30,0.48,110.9,110.1,95.6,.304,.303,.561,.513,12.6,24.2,.246,.511,13.8,71.9,.240,Madison Square Garden (IV),"808,879"
912,2011,16,Phoenix Suns,29.6,39,43,-0.89,0.43,-0.46,109.5,110.4,94.4,.283,.271,.559,.522,13.2,23.7,.215,.513,13.1,71.6,.211,US Airways Center,"720,249"
913,2011,17,Milwaukee Bucks,26.7,38,44,-0.84,-0.17,-1.02,101.6,102.5,89.8,.287,.216,.511,.467,13.0,24.7,.217,.481,14.7,74.8,.236,Bradley Center,"631,912"
914,2011,18,Atlanta Hawks,27.4,39,43,-0.82,-0.28,-1.10,106.1,107.0,89.3,.269,.222,.542,.501,13.5,23.4,.209,.495,12.3,74.6,.211,Philips Arena,"641,596"
915,2011,19,Indiana Pacers,25.9,38,44,-1.07,-0.30,-1.38,104.8,106.0,94.7,.300,.244,.533,.486,14.1,25.9,.235,.487,12.8,74.1,.237,Conseco Fieldhouse,"555,077"
916,2011,20,Utah Jazz,26.8,36,46,-1.83,0.39,-1.44,108.1,110.1,91.0,.313,.191,.544,.498,13.5,27.0,.241,.505,13.8,71.7,.275,EnergySolutions Arena,"799,982"
917,2011,21,Golden State Warriors,25.2,35,47,-2.33,0.33,-2.00,108.2,110.7,94.8,.241,.248,.544,.510,13.3,26.7,.183,.509,14.5,69.3,.259,Oracle Arena,"766,398"
918,2011,22,Los Angeles Clippers,24.6,32,50,-3.13,0.42,-2.71,105.3,108.7,92.8,.332,.230,.535,.496,15.1,28.4,.234,.499,12.8,73.2,.250,STAPLES Center,"727,462"
919,2011,23,Detroit Pistons,27.2,31,51,-3.60,-0.18,-3.78,107.7,111.7,89.2,.279,.189,.533,.495,12.5,27.4,.206,.526,13.8,72.1,.235,The Palace of Auburn Hills,"683,080"
920,2011,24,Charlotte Bobcats,26.9,29,53,-4.00,-0.08,-4.08,103.4,107.8,89.6,.314,.189,.528,.482,14.1,25.7,.237,.500,12.9,75.2,.229,Time Warner Cable Arena,"649,694"
921,2011,25,Sacramento Kings,24.8,27,55,-5.34,0.54,-4.80,103.5,109.0,95.2,.284,.183,.519,.480,14.4,29.9,.208,.513,13.5,74.4,.233,Power Balance Pavilion,"569,496"
922,2011,26,Minnesota Timberwolves,23.8,24,58,-6.63,0.67,-5.97,104.2,111.1,96.5,.282,.223,.526,.483,15.1,29.6,.217,.514,13.1,73.7,.251,Target Center,"624,960"
923,2011,27,New Jersey Nets,24.8,24,58,-6.24,-0.04,-6.28,103.1,109.9,89.9,.283,.201,.517,.474,13.4,26.1,.215,.503,11.8,74.2,.241,Prudential Center,"581,378"
924,2011,28,Toronto Raptors,24.5,24,58,-6.28,0.01,-6.28,106.1,112.9,92.9,.293,.162,.533,.491,13.7,28.2,.221,.522,13.0,72.0,.251,Air Canada Centre,"680,255"
925,2011,29,Washington Wizards,24.9,22,60,-7.40,0.11,-7.30,102.4,110.2,93.8,.290,.172,.513,.471,13.9,28.0,.216,.512,14.4,70.5,.249,Verizon Center,"688,466"
926,2011,30,Cleveland Cavaliers,26.6,18,64,-9.01,0.14,-8.88,102.2,111.8,93.0,.312,.224,.518,.472,13.4,24.2,.233,.524,12.7,73.3,.211,Quicken Loans Arena,"824,595"
927,2011,,League Average,26.7,41,41,0.00,0.00,0.00,107.3,107.3,92.1,.300,.222,.541,.498,13.4,26.4,.229,.498,13.4,73.6,.229,,"710,241"
928,2012,,,,,,,,,,,,,,,,,,,,,,,,
929,2012,1,Chicago Bulls,27.1,51,15,8.18,-0.76,7.43,107.4,98.3,89.1,.255,.205,.523,.490,13.2,32.6,.184,.450,12.8,74.3,.175,United Center,"731,326"
930,2012,2,San Antonio Spurs,27.5,48,18,7.17,0.11,7.28,110.9,103.2,92.9,.261,.257,.562,.528,12.8,25.1,.195,.489,12.9,76.0,.168,AT&T Center,"607,095"
931,2012,3,Oklahoma City Thunder,25.1,46,20,6.12,0.32,6.44,109.8,103.2,93.0,.334,.252,.567,.516,15.3,27.8,.269,.465,13.0,72.1,.207,Chesapeake Energy Arena,"600,699"
932,2012,4,Miami Heat,28.3,47,19,5.98,-0.27,5.72,106.6,100.2,91.2,.307,.198,.549,.505,14.5,26.6,.238,.479,15.8,73.9,.200,AmericanAirlines Arena,"657,855"
933,2012,5,Philadelphia 76ers,24.9,43,23,4.24,-0.65,3.59,103.9,99.2,89.7,.217,.175,.511,.480,10.9,24.4,.161,.460,13.5,75.2,.192,Wells Fargo Center,"577,597"
934,2012,6,Denver Nuggets,26.6,39,27,2.88,0.29,3.16,109.2,106.2,94.2,.326,.243,.556,.516,14.1,27.7,.239,.508,14.3,74.3,.185,Pepsi Center,"561,966"
935,2012,7,Los Angeles Clippers,27.3,39,27,2.56,0.26,2.82,108.5,105.7,89.2,.287,.269,.533,.502,12.7,29.5,.195,.492,14.2,73.2,.245,STAPLES Center,"634,237"
936,2012,8,Atlanta Hawks,27.9,41,25,3.44,-0.77,2.67,104.9,101.2,90.2,.259,.249,.535,.500,13.4,23.9,.192,.480,14.4,74.4,.186,Philips Arena,"501,593"
937,2012,9,Indiana Pacers,26.3,41,25,3.30,-0.71,2.60,106.7,103.1,90.7,.321,.198,.526,.474,13.1,29.2,.251,.476,14.1,72.3,.222,Bankers Life Fieldhouse,"467,561"
938,2012,10,Memphis Grizzlies,25.6,38,28,2.02,0.42,2.43,104.0,101.8,90.8,.277,.157,.515,.473,13.6,29.8,.211,.485,16.3,72.7,.227,FedEx Forum,"518,446"
939,2012,11,New York Knicks,26.3,41,25,3.20,-0.81,2.39,104.4,101.0,93.2,.306,.288,.533,.492,14.9,26.6,.227,.485,15.9,73.7,.224,Madison Square Garden (IV),"652,179"
940,2012,12,Boston Celtics,29.3,39,27,2.52,-0.26,2.26,101.0,98.2,90.4,.257,.194,.535,.496,14.7,19.7,.200,.452,14.9,72.4,.216,TD Garden,"614,592"
941,2012,13,Los Angeles Lakers,29.7,36,30,1.42,0.54,1.96,106.0,104.4,90.5,.299,.209,.534,.491,14.2,29.1,.226,.476,10.7,74.8,.158,STAPLES Center,"626,901"
942,2012,14,Dallas Mavericks,31.3,35,31,0.95,0.83,1.78,103.3,102.3,91.4,.246,.271,.527,.489,13.4,23.4,.190,.479,13.9,74.8,.203,American Airlines Center,"671,050"
943,2012,15,Utah Jazz,25.6,34,32,0.62,0.30,0.92,106.8,106.1,91.4,.302,.153,.525,.481,13.0,30.2,.227,.493,13.8,73.8,.245,EnergySolutions Arena,"637,124"
944,2012,16,Houston Rockets,26.2,34,32,0.23,0.35,0.57,105.5,105.2,91.7,.235,.240,.529,.492,13.5,27.5,.184,.490,13.8,73.4,.210,Toyota Center,"506,994"
945,2012,17,Orlando Magic,27.5,35,31,0.79,-0.33,0.46,105.0,104.1,89.0,.292,.346,.533,.506,14.5,26.5,.193,.488,12.9,75.5,.190,Amway Center,"623,587"
946,2012,18,Phoenix Suns,28.9,32,34,-0.24,0.53,0.29,106.2,106.5,92.6,.257,.238,.536,.499,13.3,25.8,.194,.491,13.1,71.7,.200,US Airways Center,"514,718"
947,2012,19,Portland Trail Blazers,27.5,32,34,-0.62,0.41,-0.22,105.7,106.4,91.2,.263,.255,.531,.488,13.4,26.3,.209,.504,14.1,72.8,.199,Rose Garden Arena,"676,384"
948,2012,20,Milwaukee Bucks,26.2,34,32,0.27,-0.50,-0.23,105.5,105.2,93.7,.250,.224,.521,.481,12.9,27.7,.194,.489,14.6,70.9,.217,Bradley Center,"485,717"
949,2012,21,Minnesota Timberwolves,24.4,28,38,-2.20,0.37,-1.83,104.3,106.6,93.3,.306,.262,.524,.477,14.0,27.5,.236,.491,12.2,73.0,.187,Target Center,"577,197"
950,2012,22,Golden State Warriors,25.3,25,41,-3.41,0.62,-2.79,105.4,109.1,92.3,.227,.248,.539,.505,13.3,22.9,.175,.496,13.6,69.1,.237,Oracle Arena,"622,311"
951,2012,23,New Orleans Hornets,25.5,24,42,-3.76,0.65,-3.11,100.9,105.1,88.3,.274,.152,.517,.476,15.2,27.5,.207,.485,13.5,73.1,.218,New Orleans Arena,"498,618"
952,2012,24,Toronto Raptors,25.7,25,41,-3.30,-0.36,-3.67,100.8,104.5,89.3,.274,.209,.518,.475,14.8,25.9,.211,.475,12.8,75.4,.260,Air Canada Centre,"555,584"
953,2012,25,Sacramento Kings,24.3,21,45,-5.68,0.73,-4.95,103.8,109.8,94.7,.268,.228,.510,.472,13.0,29.1,.197,.515,13.9,70.5,.199,Power Balance Pavilion,"478,764"
954,2012,26,Washington Wizards,24.2,22,44,-4.80,-0.34,-5.14,101.0,106.2,92.5,.253,.196,.508,.472,14.2,27.3,.184,.492,14.2,70.9,.229,Verizon Center,"552,038"
955,2012,27,Detroit Pistons,26.3,22,44,-4.79,-0.40,-5.19,101.0,106.3,89.2,.279,.175,.510,.468,15.0,28.1,.210,.500,14.2,72.8,.226,The Palace of Auburn Hills,"475,638"
956,2012,28,New Jersey Nets,26.1,19,47,-5.98,-0.39,-6.37,102.9,109.6,90.1,.269,.278,.516,.473,14.3,27.8,.209,.513,13.7,70.7,.209,Prudential Center,"460,719"
957,2012,29,Cleveland Cavaliers,26.0,17,49,-7.20,-0.14,-7.34,101.1,108.9,91.3,.307,.238,.505,.463,14.3,28.9,.220,.508,13.1,72.2,.202,Quicken Loans Arena,"525,577"
958,2012,30,Charlotte Bobcats,24.5,7,59,-13.91,-0.05,-13.96,95.2,110.4,91.1,.276,.169,.483,.439,13.9,23.6,.206,.512,12.8,70.9,.206,Time Warner Cable Arena,"486,984"
959,2012,,League Average,26.7,33,33,0.00,0.00,0.00,104.6,104.6,91.3,.276,.226,.527,.487,13.8,27.0,.208,.487,13.8,73.0,.208,,"570,035"
960,2013,,,,,,,,,,,,,,,,,,,,,,,,
961,2013,1,Oklahoma City Thunder,26.0,64,18,9.21,-0.06,9.15,112.4,102.6,93.3,.338,.244,.580,.527,14.4,26.7,.280,.469,13.5,73.4,.197,Chesapeake Energy Arena,"746,323"
962,2013,2,Miami Heat,30.3,62,20,7.87,-0.84,7.03,112.3,103.7,90.7,.297,.285,.588,.552,13.7,22.2,.224,.487,14.8,73.0,.200,AmericanAirlines Arena,"819,290"
963,2013,3,San Antonio Spurs,28.6,58,24,6.40,0.27,6.67,108.3,101.6,94.2,.258,.264,.568,.531,14.0,20.5,.204,.480,13.7,74.9,.179,AT&T Center,"755,700"
964,2013,4,Los Angeles Clippers,28.8,59,23,6.45,-0.02,6.43,110.6,103.6,91.1,.286,.265,.557,.526,13.9,28.8,.203,.492,15.4,73.5,.229,STAPLES Center,"788,293"
965,2013,5,Denver Nuggets,26.1,55,27,5.09,0.28,5.37,110.4,105.1,95.1,.308,.217,.549,.515,13.6,31.4,.216,.493,14.3,71.8,.193,Pepsi Center,"730,616"
966,2013,6,Memphis Grizzlies,27.0,54,28,4.15,0.18,4.32,104.9,100.3,88.4,.261,.166,.514,.472,13.3,31.0,.202,.475,15.2,74.3,.209,FedEx Forum,"681,613"
967,2013,7,New York Knicks,30.2,53,29,4.23,-0.50,3.73,111.1,106.3,89.8,.258,.354,.550,.515,11.7,25.6,.196,.508,14.8,74.7,.216,Madison Square Garden (IV),"780,353"
968,2013,8,Houston Rockets,24.4,50,32,3.48,0.22,3.69,109.7,106.1,96.1,.308,.349,.564,.525,14.9,26.4,.232,.502,13.5,75.2,.196,Toyota Center,"683,564"
969,2013,9,Indiana Pacers,25.7,52,29,4.02,-0.69,3.34,104.3,99.8,90.2,.293,.245,.521,.479,14.3,30.3,.219,.453,12.9,74.6,.197,Bankers Life Fieldhouse,"626,069"
970,2013,10,Los Angeles Lakers,30.7,44,38,1.16,0.32,1.48,107.8,106.6,94.4,.345,.303,.548,.512,13.9,27.0,.239,.496,11.9,74.3,.163,STAPLES Center,"778,877"
971,2013,11,Golden State Warriors,25.3,44,38,0.89,0.42,1.32,106.4,105.5,94.5,.255,.239,.545,.506,14.0,25.4,.201,.486,12.4,75.5,.211,Oracle Arena,"794,320"
972,2013,12,Brooklyn Nets,28.6,46,36,1.78,-0.53,1.25,108.2,106.2,88.8,.299,.269,.536,.498,14.0,30.9,.219,.503,13.1,73.7,.174,Barclays Center,"704,702"
973,2013,13,Utah Jazz,26.3,41,41,-0.09,0.38,0.30,106.7,106.8,90.9,.281,.206,.533,.492,13.8,28.8,.214,.501,14.0,73.2,.226,EnergySolutions Arena,"763,915"
974,2013,14,Chicago Bulls,28.0,42,40,0.32,-0.33,-0.02,103.5,103.2,89.3,.259,.189,.512,.470,13.6,29.4,.201,.477,13.2,73.6,.206,United Center,"896,944"
975,2013,15,Atlanta Hawks,27.1,42,40,0.40,-0.48,-0.08,104.8,104.4,92.6,.244,.286,.546,.517,14.2,22.2,.174,.496,14.2,73.6,.181,Philips Arena,"620,146"
